City;Latitude;Longitude;Country
Paran'ga;56.70389;49.40472;RU
Pankovka;58.50004;31.1999;RU
Panino;51.6467;40.1346;RU
Palekh;56.80256;41.85508;RU
Pachelma;53.24426;43.35205;RU
Ozherel'ye;54.79197;38.26559;RU
Ozery;54.85998;38.55062;RU
Ozernyy;55.5802;32.4127;RU
Ozerki;60.03947;30.31128;RU
Otradnoye;55.86667;37.6;RU
Otradnoye;59.7775;30.81806;RU
Otradnaya;44.39333;41.52056;RU
Ostrovskoye;57.80574;42.24332;RU
Ostrov;57.34395;28.35368;RU
Ostrogozhsk;50.8664;39.07561;RU
Ostashkov;57.14667;33.10753;RU
Ostankinskiy;55.82957;37.61604;RU
Osinovo;55.8809;48.881;RU
Orshanka;56.91607;47.89335;RU
Orlovskiy;46.87139;42.05917;RU
Orel;52.96508;36.07849;RU
Orekhovo-Zuyevo;55.80672;38.96178;RU
Orekhovo-Borisovo Severnoye;55.61667;37.68333;RU
Sunzha;43.3195;45.04911;RU
Opochka;56.71357;28.66388;RU
Opalikha;55.82593;37.25278;RU
Onega;63.9057;38.09944;RU
Olonets;60.98475;32.96976;RU
Ol'gino;59.83702;29.92266;RU
Ol'ginskaya;47.18794;39.94925;RU
Olenino;56.20917;33.48888;RU
Olenegorsk;68.1432;33.25287;RU
Okulovka;58.40083;33.29083;RU
Tsotsin-Yurt;43.24206;46.00013;RU
Oktyabr'skiy;55.60806;37.97738;RU
Oktyabr'skiy;54.22675;38.89402;RU
Takhtamukay;44.9215;38.99583;RU
Odoyev;53.93933;36.68639;RU
Odintsovo;55.67798;37.27773;RU
Ochakovo-Matveyevskoye;55.68432;37.44654;RU
Obukhovo;55.83278;38.2725;RU
Oboyan';51.20981;36.27919;RU
Obninsk;55.09681;36.61006;RU
Oblivskaya;48.53616;42.50138;RU
Nyandoma;61.6656;40.2013;RU
Nurlat;54.42766;50.80511;RU
Nozhay-Yurt;43.0929;46.37868;RU
Novyy Oskol;50.76331;37.86415;RU
Novyye Kuz'minki;55.7;37.75;RU
Novyye Cheremushki;55.7;37.58333;RU
Novyye Atagi;43.13528;45.77306;RU
Novozybkov;52.5396;31.9275;RU
Novozavedennoye;44.26278;43.63806;RU
Novoye Devyatkino;60.06364;30.48328;RU
Novovyazniki;56.1975;42.17111;RU
Novovoronezh;51.30719;39.21732;RU
Novovelichkovskaya;45.27638;38.84165;RU
Novoukrainskoye;45.37833;40.52972;RU
Novotroitskaya;45.32667;41.52528;RU
Novotitarovskaya;45.23756;38.98059;RU
Novo-Talitsy;57.00392;40.85936;RU
Novosokol'niki;56.34634;30.15778;RU
Novosmolinskiy;56.2841;43.05071;RU
Novoshcherbinovskaya;46.47669;38.64757;RU
Novoshakhtinsk;47.76037;39.93335;RU
Novoselitskoye;44.75083;43.43694;RU
Novorozhdestvenskaya;45.86057;39.94968;RU
Novorossiysk;44.72439;37.76752;RU
Novopokrovskaya;45.95139;40.70056;RU
Novopodrezkovo;55.93972;37.34417;RU
Novopetrovskoye;55.99278;36.47194;RU
Novopavlovsk;43.96222;43.63417;RU
Novomyshastovskaya;45.19909;38.58272;RU
Novomoskovsk;54.0105;38.2846;RU
Novominskaya;46.3163;38.9586;RU
Novomikhaylovskiy;44.2626;38.8585;RU
Novomichurinsk;54.0384;39.7479;RU
Novomalorossiyskaya;45.63483;39.89481;RU
Novoleushkovskaya;45.9956;39.9921;RU
Novokuz'minki;55.71667;37.78333;RU
Novokubansk;45.117;41.0267;RU
Novokorsunskaya;45.6408;39.14641;RU
Novokhovrino;55.86667;37.5;RU
Novokhopersk;51.0969;41.6252;RU
Novokayakent;42.39368;47.98608;RU
Novoivanovskoye;55.70381;37.3651;RU
Oyskhara;43.26402;46.24803;RU
Novogireyevo;55.75378;37.81885;RU
Novodzhereliyevskaya;45.77373;38.67227;RU
Novodvinsk;64.4165;40.8122;RU
Novodmitriyevskaya;44.83276;38.87847;RU
Novoderevyankovskaya;46.32312;38.74724;RU
Novocherkassk;47.42096;40.09185;RU
Novocheboksarsk;56.11095;47.47755;RU
Novobataysk;46.89806;39.78194;RU
Novoaleksandrovsk;45.4948;41.22075;RU
Velikiy Novgorod;58.52131;31.27104;RU
Novaya Usman';51.6301;39.4128;RU
Novaya Tavolzhanka;50.35123;36.8298;RU
Novaya Ladoga;60.10246;32.30191;RU
Novaya Derevnya;59.98748;30.28682;RU
Nogir;43.08162;44.6365;RU
Noginsk;55.86647;38.4438;RU
Nizhnyaya Maktama;54.86356;52.4281;RU
Nizhniy Odes;63.64451;54.85598;RU
Nizhniy Novgorod;56.32867;44.00205;RU
Nizhniy Lomov;53.53041;43.67663;RU
Nizhniye Vyazovyye;55.79877;48.52476;RU
Nizhniye Achaluki;43.4028;44.75908;RU
Nizhniy Dzhengutay;42.70008;47.24488;RU
Nizhneye Kazanishche;42.76369;47.16027;RU
Nizhnekamsk;55.63657;51.82447;RU
Nizhnedevitsk;51.54193;38.3657;RU
Nikulino;55.66943;37.46598;RU
Nikol'skoye;55.68333;37.48333;RU
Nikol'skoye;59.70056;30.78472;RU
Nikol'sk;59.53531;45.45743;RU
Nikol'sk;53.71886;46.07118;RU
Nikologory;56.1413;41.99218;RU
Nikolina Gora;55.73433;37.04364;RU
Nikolayevka;54.1451;45.1444;RU
Nikel;69.41285;30.22198;RU
Nezlobnaya;44.11806;43.40278;RU
Neya;58.29719;43.86808;RU
Nevinnomyssk;44.6333;41.9444;RU
Neverkino;52.78541;46.74174;RU
Nevel';56.02094;29.92844;RU
Nesterovskaya;43.23861;45.05028;RU
Nerekhta;57.45881;40.57471;RU
Nelidovo;56.22107;32.77738;RU
Nekrasovskoye;57.67663;40.36567;RU
Nekrasovskiy;56.09349;37.49934;RU
Nekrasovka;55.69328;37.91148;RU
Neklyudovo;56.41421;43.97721;RU
Nazran';43.22597;44.77323;RU
Navoloki;57.46572;41.96344;RU
Navlya;52.82544;34.4996;RU
Navashino;55.5441;42.1968;RU
Naurskaya;43.65075;45.31173;RU
Alpatovo;43.7028;45.24154;RU
Naryshkino;52.96778;35.72677;RU
Nar'yan-Mar;67.63869;53.00371;RU
Nartkala;43.5575;43.85083;RU
Nartan;43.51083;43.69944;RU
Naro-Fominsk;55.38752;36.73307;RU
Nal'chik;43.49806;43.61889;RU
Nakhabino;55.84854;37.17789;RU
Lakha Nevre;43.62271;45.33969;RU
Nadvoitsy;63.86667;34.31667;RU
Nadezhda;44.1;44.6;RU
Naberezhnyye Chelny;55.72545;52.41122;RU
Mytishchi;55.91163;37.73076;RU
Myskhako;44.66147;37.76406;RU
Myshkin;57.78973;38.45448;RU
Mutsalaul;43.27548;46.73078;RU
Muslyumovo;55.30333;53.19472;RU
Murom;55.575;42.0426;RU
Murmashi;68.81542;32.81147;RU
Murmansk;68.97917;33.09251;RU
Murino;60.04796;30.45204;RU
Muranovo;56.18333;37.9;RU
Mulino;56.28923;42.92005;RU
Muchkapskiy;51.85133;42.47175;RU
Mtsensk;53.27657;36.57334;RU
Mstera;56.37889;41.92;RU
Mozhaysk;55.50194;36.02722;RU
Mozdok;43.74359;44.65177;RU
Mostovskoy;44.41222;40.79361;RU
Moscow;55.75222;37.61556;RU
Moskovskoye;45.2842;41.9103;RU
Morshansk;53.44354;41.81065;RU
Morozovsk;48.35502;41.82627;RU
Morki;56.43028;48.99472;RU
Mordovo;52.0834;40.77;RU
Monino;55.84244;38.19362;RU
Monchegorsk;67.93972;32.87389;RU
Molochnoye;59.29166;39.67868;RU
Mokshan;53.4365;44.61322;RU
Mitrofanovka;49.97083;39.69389;RU
Mirnyy;61.33289;44.53598;RU
Mineralnye Vody;44.21028;43.13528;RU
Millerovo;48.92265;40.39673;RU
Mikun';62.35472;50.07714;RU
Mikhnevo;55.12747;37.95451;RU
Mikhaylovskoye;43.09972;44.63164;RU
Mikhaylovskaya;44.99472;40.59639;RU
Mikhaylov;54.2298;39.0269;RU
Mikhalkovo;55.68333;37.43333;RU
Michurinsk;52.8978;40.4907;RU
Mglin;53.05907;32.84753;RU
Mga;59.75;31.06667;RU
Metallostroy;59.80083;30.54778;RU
Mesker-Yurt;43.25147;45.90716;RU
Menzelinsk;55.72706;53.10258;RU
Mendeleyevskiy;54.13745;37.58742;RU
Mendeleyevsk;55.90819;52.29047;RU
Mendeleyevo;56.03333;37.21667;RU
Melenki;55.3343;41.6295;RU
Melekhovo;56.2773;41.29346;RU
Medyn';54.96917;35.85861;RU
Medvezh'yegorsk;62.91713;34.45689;RU
Medvedovskaya;45.45151;39.02485;RU
Medvedevo;56.63388;47.80405;RU
Mechetinskaya;46.7713;40.45597;RU
Mayskiy;50.51988;36.45878;RU
Mayskiy;47.696;40.10259;RU
Mayrtup;43.20348;46.13215;RU
Maykop;44.60778;40.10583;RU
Matveyevskoye;55.71112;37.47502;RU
Matveyev Kurgan;47.5645;38.86947;RU
Maslovka;51.5502;39.2447;RU
Maslova Pristan';50.45758;36.72038;RU
Mari-Turek;56.78946;49.62349;RU
Mar'ino;55.65;37.71667;RU
Mariinskiy Posad;56.11497;47.71805;RU
Manturovo;58.32889;44.76406;RU
Manas;42.72749;47.67846;RU
Mamontovka;55.98083;37.81972;RU
Mamedkala;42.16757;48.11671;RU
Mamadysh;55.71525;51.40797;RU
Yaroslavskiy;55.88333;37.71667;RU
Malyye Derbety;47.95472;44.68083;RU
Maloyaroslavets;55.01457;36.47185;RU
Malka;43.80389;43.32417;RU
Malgobek;43.51118;44.58821;RU
Malaya Vishera;58.84538;32.22218;RU
Malakhovka;55.64776;38.02486;RU
Maksatikha;57.79695;35.88254;RU
Makhalino;53.08543;46.22108;RU
Makhachkala;42.97638;47.50236;RU
Makar'yev;57.88501;43.8049;RU
Magaramkent;41.61586;48.34797;RU
Madzhalis;42.12167;47.83333;RU
Lyudinovo;53.86639;34.44778;RU
Lyubokhna;53.50332;34.38847;RU
Lyublino;55.67738;37.76005;RU
Lyubim;58.3625;40.68433;RU
Lyubertsy;55.67719;37.89322;RU
Lytkarino;55.58271;37.90516;RU
Lysogorskaya;44.10639;43.27556;RU
Lyskovo;56.03282;45.0422;RU
Lyambir';54.28172;45.12494;RU
L'vovskiy;55.31872;37.52337;RU
Luzhniki;55.71599;37.55376;RU
Lunino;53.59176;45.22709;RU
Lukoyanov;55.02772;44.47865;RU
Lukhovka;54.14844;45.25728;RU
Lukhovitsy;54.97661;39.0444;RU
Luga;58.73722;29.84528;RU
Loukhi;66.07616;33.04745;RU
Lotoshino;56.23489;35.64273;RU
Losino-Petrovskiy;55.86959;38.20065;RU
Lopatinskiy;55.34101;38.72366;RU
Lomonosov;59.90612;29.77253;RU
Lokot';52.565;34.5776;RU
Lodeynoye Pole;60.726;33.55306;RU
Lobnya;56.00972;37.48194;RU
Livny;52.42534;37.60689;RU
Liski;50.98405;39.51545;RU
Lipetsk;52.60311;39.57076;RU
Linda;56.61571;44.09544;RU
Likino-Dulevo;55.7083;38.9542;RU
Likhovskoy;48.15188;40.17925;RU
Likhoslavl';57.12747;35.46404;RU
Likhobory;55.85;37.56667;RU
Lianozovo;55.89783;37.5868;RU
L'govskiy;51.63069;35.2775;RU
Lezhnevo;56.77508;40.89174;RU
Lev Tolstoy;53.21344;39.44604;RU
Levokumskoye;44.82194;44.66056;RU
Levokumka;44.23167;43.15;RU
Levashi;42.43036;47.32148;RU
Lesnoy Gorodok;55.63893;37.20829;RU
Komendantsky aerodrom;60.00448;30.27523;RU
Lesnoy;56.06667;37.91667;RU
Lesnoy;54.2125;40.4713;RU
Lermontov;44.10667;42.97333;RU
Leonovo;55.85;37.65;RU
Leninskiye Gory;55.7;37.56667;RU
Leninskiy;54.28768;37.45926;RU
Leninogorsk;54.60256;52.46087;RU
Tsaritsyno;55.6254;37.65032;RU
Leninkent;42.96895;47.35202;RU
Leningradskaya;46.3214;39.3877;RU
Yubileyny;55.93333;37.83333;RU
Leninaul;43.09138;46.57434;RU
Lenina;46.06667;39.78333;RU
Lefortovo;55.76667;37.7;RU
Lebyazh'ye;59.96182;29.4149;RU
Lebedyan';53.01942;39.16639;RU
Lazarevskoye;43.90886;39.33137;RU
Latnaya;51.65004;38.89916;RU
Lakinsk;56.01931;39.94848;RU
Lakhtinskiy;59.99521;30.14717;RU
Lakhdenpokh'ya;61.51981;30.19917;RU
Laishevo;55.40464;49.55037;RU
Ladozhskaya;45.30902;39.93803;RU
Ladovskaya Balka;45.62965;41.40231;RU
Labinsk;44.63417;40.73556;RU
Islamey;43.67556;43.455;RU
Dugulubgey;43.6625;43.53694;RU
Kyzburun Pervyy;43.65167;43.395;RU
Kyakhulay;42.96839;47.48301;RU
Kuznetsk;53.11675;46.60037;RU
Kuz'minki;55.7;37.8;RU
Kuzhener;56.81111;48.91278;RU
Kuybyshevo;47.81228;38.90731;RU
Kuvshinovo;57.02953;34.17252;RU
Kuskovo;55.73423;37.82616;RU
Kushchevskaya;46.5599;39.6321;RU
Kur'yanovo;55.65;37.7;RU
Kurskaya;44.05;44.45;RU
Kursk;51.73733;36.18735;RU
Kursavka;44.4564;42.5093;RU
Kurovskoye;55.58183;38.91994;RU
Kurlovo;55.43252;40.48539;RU
Kurkino;53.42567;38.65824;RU
Kurganinsk;44.88;40.59861;RU
Kurchatov;51.6601;35.6521;RU
Kurchaloy;43.20184;46.0881;RU
Kupchino;59.85278;30.35667;RU
Kupavna;55.74576;38.13136;RU
Kuloy;61.03049;42.49252;RU
Kuleshovka;47.07802;39.55794;RU
Kulebaki;55.41333;42.5325;RU
Kukmor;56.1855;50.8944;RU
Kugesi;56.02895;47.29255;RU
Kudepsta;43.49547;39.89294;RU
Kubinka;55.57957;36.70392;RU
Kstovo;56.14733;44.19787;RU
Kshenskiy;51.84083;37.71361;RU
Krymsk;44.92934;37.99117;RU
Krylovskaya;46.31944;39.97111;RU
Krylovskaya;46.1097;39.3035;RU
Kropotkin;45.4375;40.57556;RU
Kronstadt;59.99541;29.76668;RU
Kromy;52.68762;35.76665;RU
Krivyanskaya;47.39689;40.1668;RU
Kresttsy;58.2452;32.51647;RU
Kremenki;54.88626;37.11955;RU
Kratovo;55.59728;38.17743;RU
Krasnyy Sulin;47.89221;40.07037;RU
Biryulevo Zapadnoye;55.58766;37.64282;RU
Krasnyy Oktyabr';56.11667;38.88333;RU
Krasnyy Kholm;58.0607;37.12032;RU
Krasnyye Baki;57.131;45.15992;RU
Krasnozavodsk;56.45;38.21667;RU
Krasnoye Selo;59.73833;30.08944;RU
Krasnoye-na-Volge;57.51483;41.239;RU
Krasnoyarskaya;47.6501;42.0443;RU
Krasnoslobodsk;54.4253;43.78963;RU
Golovinskiy;55.85381;37.49604;RU
Krasnomayskiy;57.61941;34.40987;RU
Krasnokumskoye;44.17806;43.50194;RU
Krasnogvardeyskoye;50.64922;38.4036;RU
Krasnogvardeyskoye;45.84604;41.51885;RU
Krasnogvardeyskoye;45.1278;39.57246;RU
Krasnogorskiy;56.1525;48.32583;RU
Krasnogorsk;55.82036;37.33017;RU
Krasnodar;45.04484;38.97603;RU
Krasnoarmeyskaya;45.36614;38.21171;RU
Krasnoarmeysk;56.1;38.13333;RU
Krasnaya Yaruga;50.80083;35.65833;RU
Presnenskiy;55.75;37.55;RU
Krasnaya Gorbatka;55.8703;41.7641;RU
Krasnaya Gora;52.9995;31.6023;RU
Kraskovo;55.64972;37.98778;RU
Krasavino;60.96225;46.48321;RU
Koz'modem'yansk;56.3419;46.56353;RU
Kozlovka;55.84284;48.2492;RU
Kozhukhovo;55.7;37.66667;RU
Kozeyevo;55.86667;37.61667;RU
Kozel'sk;54.03746;35.77159;RU
Kovylkino;54.03876;43.91385;RU
Kovrov;56.35722;41.31917;RU
Kovernino;57.12818;43.8135;RU
Kovdor;67.56616;30.47576;RU
Kotovsk;52.58666;41.5021;RU
Kotlas;61.25745;46.64963;RU
Kotel'niki;55.63546;37.8445;RU
Kostroma;57.76647;40.92686;RU
Kostomuksha;64.571;30.57667;RU
Koshekhabl';44.89722;40.51194;RU
Kosaya Gora;54.11896;37.54459;RU
Koryazhma;61.31433;47.16914;RU
Korocha;50.8132;37.18598;RU
Korenovsk;45.46899;39.45136;RU
Korenevo;55.67194;38.00778;RU
Korenevo;51.4119;34.908;RU
Korablino;53.91639;40.01333;RU
Koptevo;55.81667;37.51667;RU
Konstantinovskoye;45.29917;42.63667;RU
Konstantinovskiy;57.83005;39.58989;RU
Konstantinovskaya;44.04556;43.15833;RU
Konstantinovsk;47.58278;41.09222;RU
Konosha;60.9736;40.257;RU
Konokovo;44.8616;41.3266;RU
Konobeyevo;55.40776;38.66261;RU
Kondrovo;54.80639;35.92778;RU
Kondopoga;62.20565;34.26138;RU
Konakovo;56.7;36.76667;RU
Komsomol'skiy;45.33;46.0428;RU
Komsomol'sk;57.02913;40.37266;RU
Kommunar;59.62056;30.39;RU
Komarichi;52.4151;34.7905;RU
Kolyshley;52.7005;44.5367;RU
Koltushi;59.92969;30.64465;RU
Kolpny;52.22823;37.03683;RU
Kolpino;59.75069;30.58856;RU
Kolomyagi;60.02427;30.28491;RU
Kolomna;55.07944;38.77833;RU
Kolomenskoye;55.66667;37.68333;RU
Kolodeznyy;51.33333;39.18333;RU
Kol'chugino;56.29929;39.38304;RU
Kola;68.88062;33.01842;RU
Koksovyy;48.19742;40.64325;RU
Kokoshkino;55.59769;37.1695;RU
Kokhma;56.93487;41.0915;RU
Knyaginino;55.82278;45.03489;RU
Klintsy;52.76019;32.23935;RU
Klin;56.33333;36.73333;RU
Klimovsk;55.36352;37.52984;RU
Klimovo;52.38053;32.19233;RU
Kletnya;53.38967;33.21714;RU
Kizlyar;43.84712;46.71445;RU
Kizlyar;43.70379;44.5944;RU
Kizilyurt;43.1883;46.88511;RU
Kislyakovskaya;46.4417;39.675;RU
Kislovodsk;43.91333;42.72083;RU
Kirzhach;56.15273;38.85509;RU
Kirsanov;52.65494;42.72236;RU
Kirovskaya;46.9748;40.0402;RU
Kirovsk;67.61475;33.67274;RU
Kirovsk;59.88101;30.99507;RU
Kirov;54.06686;34.29955;RU
Kirishi;59.44712;32.02049;RU
Kirillov;59.86299;38.38128;RU
Kireyevsk;53.93361;37.92792;RU
Kingisepp;59.37331;28.61343;RU
Kineshma;57.43914;42.12894;RU
Kimry;56.86667;37.35;RU
Kimovsk;53.97164;38.53186;RU
Kideksha;56.42381;40.52146;RU
Kichmengskiy Gorodok;59.98164;45.78543;RU
Khvoynaya;58.9;34.53333;RU
Khrenovoye;51.1183;40.2904;RU
Khot'kovo;56.25699;37.99544;RU
Khosta;43.51484;39.86825;RU
Khoroshevo-Mnevniki;55.78363;37.47137;RU
Kholmskiy;44.84694;38.385;RU
Khlevnoye;52.19512;39.09316;RU
Khimki;55.89704;37.42969;RU
Khasavyurt;43.2509;46.58766;RU
Kharovsk;59.96425;40.19121;RU
Khanskaya;44.67702;39.9616;RU
Khadzhalmakhi;42.42;47.18206;RU
Khadyzhensk;44.4258;39.5362;RU
Khabez;44.0434;41.772;RU
Kenzhe;43.49857;43.55413;RU
Kem';64.95546;34.57929;RU
Kazanskaya;45.4106;40.4361;RU
Kazan;55.78874;49.12214;RU
Kayakent;42.38736;47.90301;RU
Kavkazskaya;45.4453;40.6765;RU
Katyr-Yurt;43.17164;45.36991;RU
Kasumkent;41.67725;48.14601;RU
Kastanayevo;55.71667;37.5;RU
Kaspiyskiy;45.39288;47.37073;RU
Kaspiysk;42.88165;47.63919;RU
Kasimov;54.94111;41.39528;RU
Kashira;54.84444;38.16694;RU
Kashin;57.35917;37.60806;RU
Kashary;49.04001;41.00557;RU
Kargopol';61.50359;38.9486;RU
Kargalinskaya;43.74381;46.47821;RU
Kardonikskaya;43.86577;41.71432;RU
Karagach;43.80528;43.775;RU
Karachev;53.12292;34.98517;RU
Karachayevsk;43.77399;41.91419;RU
Karabulak;43.30513;44.89949;RU
Karabudakhkent;42.7087;47.56735;RU
Karabash;54.693;52.58359;RU
Karabanovo;56.31667;38.7;RU
Kapotnya;55.63806;37.79306;RU
Kantyshevo;43.22824;44.63322;RU
Kantemirovka;49.70887;39.85922;RU
Kanevskaya;46.0849;38.9596;RU
Kandalaksha;67.15123;32.41284;RU
Kanash;55.50962;47.49127;RU
Kamyshevatskaya;46.41316;37.95632;RU
Kameshkovo;56.35305;41.00941;RU
Kamensk-Shakhtinskiy;48.31779;40.25948;RU
Kamenolomni;47.66853;40.2051;RU
Kamennomostskoye;43.73722;43.05139;RU
Kamennomostskiy;44.2891;40.188;RU
Kamennogorsk;60.95451;29.13391;RU
Kamenka;60.44639;29.0829;RU
Kamenka;51.3223;42.7678;RU
Kamenka;50.71499;39.42189;RU
Kambileyevskoye;43.07858;44.75216;RU
Kalyazin;57.24028;37.84333;RU
Kaluga;54.5293;36.27542;RU
Kalnibolotskaya;46.00583;40.45682;RU
Kalinovskaya;43.57383;45.5209;RU
Kalininskaya;45.4844;38.66221;RU
Korolev;55.91417;37.82556;RU
Kalevala;65.19873;31.18999;RU
Kalashnikovo;57.28237;35.22617;RU
Kalach;50.41957;41.0244;RU
Kakhun;43.54306;43.87639;RU
Kagal'nitskaya;46.88056;40.14657;RU
Kaduy;59.2;37.15;RU
Kadom;54.55917;42.4675;RU
Kadnikov;59.50218;40.33803;RU
Kabardinka;44.65202;37.93661;RU
Kabanovo;55.74815;38.93511;RU
Izobil'nyy;45.37092;41.70839;RU
Izmaylovo;55.78677;37.80165;RU
Izberbash;42.56955;47.86447;RU
Ivot;53.67452;34.1893;RU
Ivnya;51.06294;36.13426;RU
Ivanteyevka;55.97111;37.92083;RU
Ivanovskoye;55.76667;37.83333;RU
Ivanovskoye;44.5795;41.8764;RU
Ivanovo;56.99719;40.97139;RU
Ivangorod;59.37155;28.21625;RU
Istra;55.91997;36.86867;RU
Issa;53.87049;44.85781;RU
Ipatovo;45.71806;42.90361;RU
Inzhavino;52.31847;42.49369;RU
Insar;53.86531;44.37382;RU
Inozemtsevo;44.09264;43.09113;RU
Imeni Vorovskogo;55.7319;38.32368;RU
Imeni Sverdlova;59.79611;30.66583;RU
Imeni Morozova;59.97572;31.03762;RU
Il'skiy;44.84222;38.56686;RU
Il'inskiy;55.61902;38.11818;RU
Ilyinogorsk;56.22775;42.95385;RU
Idritsa;56.33157;28.89884;RU
Ibresi;55.3011;47.038;RU
Gzhel';55.61008;38.39399;RU
Elin-Yurt;43.67306;44.95889;RU
Gus'-Khrustal'nyy;55.61113;40.65186;RU
Gundorovskiy;46.78047;41.8968;RU
Gundelen;43.5975;43.17194;RU
Gul'kevichi;45.35383;40.69465;RU
Gukovo;48.06212;39.9355;RU
Gudermes;43.35071;46.10925;RU
Gubkin;51.28167;37.5458;RU
Gubden;42.56808;47.56579;RU
Gryazovets;58.88;40.2525;RU
Gryazi;52.49657;39.93593;RU
Martan-Chu;43.06366;45.56217;RU
Groznyy;43.31195;45.68895;RU
Grivenskaya;45.6473;38.17597;RU
Gritsovskiy;54.13761;38.16043;RU
Grigoropolisskaya;45.29722;41.05667;RU
Gribanovskiy;51.45792;41.97637;RU
Gremyachevo;55.39193;43.02734;RU
Grebenskaya;43.53086;46.37174;RU
Grazhdanka;60.03587;30.40518;RU
Grayvoron;50.4767;35.6773;RU
Grabovo;53.38751;45.06395;RU
Goyty;43.16417;45.62278;RU
Gostagayevskaya;45.02284;37.50511;RU
Goryachiy Klyuch;44.63083;39.13;RU
Goryachevodskiy;44.02361;43.09222;RU
Gorshechnoye;51.5244;38.03655;RU
Gorokhovets;56.20152;42.69351;RU
Gorodovikovsk;46.08785;41.93353;RU
Gorodoviki;46.13528;41.96556;RU
Gorodishche;53.2775;45.7017;RU
Gorodets;56.65493;43.47273;RU
Gornyatskiy;48.29649;40.92404;RU
Gorelovo;59.77234;30.13455;RU
Gorelki;54.25617;37.6108;RU
Gorbunki;59.81307;29.98478;RU
Gol'yanovo;55.82299;37.81306;RU
Golovchino;50.5341;35.797;RU
Golitsyno;55.60928;36.98212;RU
Gofitskoye;45.07917;43.04639;RU
Glushkovo;51.33917;34.63278;RU
Glubokiy;48.52716;40.33144;RU
Glazunovka;52.50057;36.31997;RU
Gizel';43.04;44.57083;RU
Girey;45.4012;40.6587;RU
Gigant;46.50665;41.34185;RU
Gidrotorf;56.47562;43.53813;RU
Giaginskaya;44.86208;40.07195;RU
Germenchuk;43.1857;45.921;RU
Gergebil';42.50472;47.06611;RU
Georgiyevskaya;44.11139;43.49222;RU
Georgiyevsk;44.15194;43.46972;RU
Gelendzhik;44.5622;38.0848;RU
Gekhi;43.16354;45.47238;RU
Gdov;58.74424;27.81977;RU
Gayduk;44.78489;37.7005;RU
Gavrilov-Yam;57.30185;39.85331;RU
Gavrilov Posad;56.5593;40.121;RU
Gatchina;59.57639;30.12833;RU
Galich;58.37884;42.34633;RU
Gagarin;55.55329;34.99684;RU
Gadzhiyevo;69.25506;33.33616;RU
Furmanov;57.25363;41.10849;RU
Fryazino;55.96056;38.04556;RU
Fryazevo;55.73321;38.46458;RU
Fryanovo;56.13333;38.45;RU
Fili;55.74819;37.47969;RU
Fatezh;52.0891;35.8632;RU
Fastovetskaya;45.91889;40.15889;RU
Ezhva;61.81281;50.72834;RU
Ertil';51.84056;40.80556;RU
Engel'-Yurt;43.32633;46.36048;RU
Enem;44.9264;38.90584;RU
Elista;46.30778;44.25583;RU
Elektrougli;55.72445;38.20908;RU
Elektrostal';55.78959;38.44671;RU
Elektrogorsk;55.88431;38.7864;RU
Ekazhevo;43.21222;44.82306;RU
Edissiya;44.05111;44.54083;RU
Dzhubga;44.3211;38.7073;RU
Dzhalka;43.3186;45.98787;RU
Dzhalil';55.0239;52.7358;RU
Dzerzhinskiy;55.62945;37.85654;RU
Dzerzhinsk;56.24143;43.45539;RU
Dylym;43.07099;46.63454;RU
Dyat'kovo;53.59782;34.33825;RU
Dorgeli;42.667;47.29435;RU
Duminichi;53.93446;35.10993;RU
Dubrovka;53.6907;33.5071;RU
Dubovskoye;47.4142;42.7697;RU
Dubna;56.73333;37.16667;RU
Dubna;54.15416;36.96173;RU
Dubki;43.02116;46.83746;RU
Duba-Yurt;43.03534;45.73046;RU
Drezna;55.74208;38.84753;RU
Doschatoye;55.3886;42.1032;RU
Dorogomilovo;55.75;37.56667;RU
Dorogobuzh;54.915;33.29722;RU
Donskoye;45.45518;41.97411;RU
Donskoy;53.97106;38.33627;RU
Donskoy;47.41404;40.25742;RU
Donetsk;48.33962;39.95948;RU
Dondukovskaya;44.8819;40.36271;RU
Domodedovo;55.4413;37.75367;RU
Dolzhanskaya;46.63369;37.80246;RU
Dolgorukovo;52.31945;38.34527;RU
Dolgoprudnyy;55.94958;37.50183;RU
Dobroye;52.8678;39.8109;RU
Dobrinka;52.16528;40.47306;RU
Dno;57.82772;29.96368;RU
Dmitrovsk-Orlovskiy;52.505;35.1464;RU
Dmitrov;56.34485;37.52041;RU
Divnoye;45.90889;43.35472;RU
Divnomorskoye;44.5017;38.1342;RU
Diveyevo;55.04329;43.24178;RU
Dinskaya;45.21516;39.2265;RU
Digora;43.15806;44.15694;RU
Desnogorsk;54.15077;33.28151;RU
Derbent;42.06779;48.28987;RU
Demyansk;57.64301;32.466;RU
Demikhovo;55.79685;38.88404;RU
Demidov;55.27063;31.51497;RU
Dedovsk;55.86861;37.12222;RU
Dedovichi;57.55166;29.95018;RU
Dedenevo;56.24283;37.51769;RU
Davydovo;55.60859;38.86109;RU
Davydovka;51.15781;39.42915;RU
Davydkovo;55.71815;37.47271;RU
Dankov;53.25155;39.15553;RU
Danilov;58.1908;40.17171;RU
Dalakovo;43.23759;44.58964;RU
Dagestanskiye Ogni;42.11589;48.19204;RU
Dachnoye;59.84167;30.25583;RU
Chukhloma;58.75375;42.68318;RU
Chudovo;59.11667;31.68333;RU
Chontaul;43.30481;46.85967;RU
